y,AAP,0.49731368235665285,2000-01-02,2005-01-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.675363426472789,-0.5047339632973656,-2.0254151103508735,-0.29704566106462765,2.0549822333958607,-0.722844675912967,-2.020824174063354,-0.6724795199914402,0.5867015168838976,0.4855898944958265,-0.7765168941740846,-0.9675222643082018,-0.34370071987436973,-1.7144449113285993,-1.5267237700321685,2.257114705596446,0.3154445674963747,1.6001649735513015,-0.7834130211874725,1.221601178943055,0.24380813196107,-0.4085545612969136,0.28663761654818326,-0.06844491873025174,-0.882416645466528,-1.09224465078789,-0.24520417350115847,-0.6970724225351581,0.5579455349224657,-0.7700700478035003,-0.6252751203926086,-2.0893805716090403,-0.4418962640950456,-1.8087605452049929,0.3563778815245085,0.6943571888027245,-0.17605630645464482
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.175140410407132,-1.0584935091009413,-3.5536965605994624,-0.44197179456242874,10.39970982413469,-1.7756991267718132,-3.1775591091739743,-2.3370253291651544,0.9383047992987692,1.68010084380188,-1.1257766989832958,-2.1424497030595657,-0.6194059499311904,-2.423452059033349,-2.404642484685321,10.688721057012545,0.7494840881335999,12.088084729636448,-2.037053614262214,4.797486874344322,0.8039118430464663,-0.7601967844906917,0.7653527553904558,-0.17473613591504905,-1.279992805100447,-2.6489922638727914,-0.39577405989002323,-2.022511824043014,1.5568972611333698,-2.013458270127147,-1.569567683718071,-3.2279336803318697,-1.284770409629477,-3.5814591366722097,3.109755196215574,1.7787415840867198,-0.4337668652846483
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3972828000163693,4.490104830485685,-0.155398951873569,-0.5047957914753805,0.33855572577990234,25.502725811315038,-0.1991832027259285,-0.8272447846353369,-0.5626552523156387,2.3371361513864213,2.0263560200208564,-0.412924134538434,-0.5241919818156136,0.0995914919525227,-0.7903874879934885,-0.7711364757068194,8.022162647664274,1.071436280454766,11.493875638258373,-0.237838294927191,2.7828713380321095,1.054674107145336,0.10424506499761965,0.9313639796654141,0.6011956343630114,-0.17848190171107725,-0.34969689828066086,0.2692090288423443,-0.01462955558258161,1.5551971785276972,-0.16692437185022124,0.16781310279147177,-0.8436468460554606,0.0,-0.5079758888172612,1.6956686294954717,1.6948961513224208,0.50101324309559
y,AAP,-0.1775922006349676,2001-01-02,2006-01-02
0,0,0,0,0,0,0,0,0,0,0.0,0.675363426472789,-0.5047339632973656,-2.0254151103508735,-0.29704566106462765,2.0549822333958607,-0.722844675912967,-2.020824174063354,-0.6724795199914402,0.5867015168838976,0.4855898944958265,-0.7765168941740846,-0.9675222643082018,-0.34370071987436973,-1.7144449113285993,-1.5267237700321685,2.257114705596446,0.3154445674963747,1.6001649735513015,-0.7834130211874725,1.221601178943055,0.24380813196107,-0.4085545612969136,0.28663761654818326,-0.06844491873025174,-0.882416645466528,-1.09224465078789,-0.24520417350115847,-0.6970724225351581,0.5579455349224657,-0.7700700478035003,-0.6252751203926086,-2.0893805716090403,-0.4418962640950456,-1.8087605452049929,0.3563778815245085,0.6943571888027245,-0.17605630645464482,-0.9961922892545994,1.0642575236625096,-1.253642975364582,-0.13526975306678585,1.5542364953160777,0.7993129792470238,0.6503424496678878,-2.9647390454156213,-0.5248284556890852,-0.5332000173662623,1.1051413579813443,-1.1231293329827918
0,0,0,0,0,0,0,0,0,0,0.0,2.175140410407132,-1.0584935091009413,-3.5536965605994624,-0.44197179456242874,10.39970982413469,-1.7756991267718132,-3.1775591091739743,-2.3370253291651544,0.9383047992987692,1.68010084380188,-1.1257766989832958,-2.1424497030595657,-0.6194059499311904,-2.423452059033349,-2.404642484685321,10.688721057012545,0.7494840881335999,12.088084729636448,-2.037053614262214,4.797486874344322,0.8039118430464663,-0.7601967844906917,0.7653527553904558,-0.17473613591504905,-1.279992805100447,-2.6489922638727914,-0.39577405989002323,-2.022511824043014,1.5568972611333698,-2.013458270127147,-1.569567683718071,-3.2279336803318697,-1.284770409629477,-3.5814591366722097,3.109755196215574,1.7787415840867198,-0.4337668652846483,-1.9934033677656307,9.074085526997456,-2.234538815912903,-0.44329963651543447,6.7451121340770985,2.240902940305504,2.452743951238511,-4.111719880461269,-1.7432856570265363,-1.0099412155524312,2.340399473325932,-2.703763135526139
0,0,0,0,0,0,0,0,0,0,0.3972828000163693,4.490104830485685,-0.155398951873569,-0.5047957914753805,0.33855572577990234,25.502725811315038,-0.1991832027259285,-0.8272447846353369,-0.5626552523156387,2.3371361513864213,2.0263560200208564,-0.412924134538434,-0.5241919818156136,0.0995914919525227,-0.7903874879934885,-0.7711364757068194,8.022162647664274,1.071436280454766,11.493875638258373,-0.237838294927191,2.7828713380321095,1.054674107145336,0.10424506499761965,0.9313639796654141,0.6011956343630114,-0.17848190171107725,-0.34969689828066086,0.2692090288423443,-0.01462955558258161,1.5551971785276972,-0.16692437185022124,0.16781310279147177,-0.8436468460554606,0.0,-0.5079758888172612,1.6956686294954717,1.6948961513224208,0.50101324309559,-0.05278901654357515,9.705941132957284,-0.2562387125880573,0.5077386425068726,4.1693738797537305,1.4410544001625971,1.5064615961346912,-0.9028362660328265,-0.03296918921082781,-0.08696121664146972,3.62825550189734,-0.1095266968672024
y,AAP,0.06321852175867604,2002-01-02,2007-01-02
-0.5047339632973656,-2.0254151103508735,-0.29704566106462765,2.0549822333958607,-0.722844675912967,-2.020824174063354,-0.6724795199914402,0.5867015168838976,0.4855898944958265,-0.7765168941740846,-0.9675222643082018,-0.34370071987436973,-1.7144449113285993,-1.5267237700321685,2.257114705596446,0.3154445674963747,1.6001649735513015,-0.7834130211874725,1.221601178943055,0.24380813196107,-0.4085545612969136,0.28663761654818326,-0.06844491873025174,-0.882416645466528,-1.09224465078789,-0.24520417350115847,-0.6970724225351581,0.5579455349224657,-0.7700700478035003,-0.6252751203926086,-2.0893805716090403,-0.4418962640950456,-1.8087605452049929,0.3563778815245085,0.6943571888027245,-0.17605630645464482,-0.9961922892545994,1.0642575236625096,-1.253642975364582,-0.13526975306678585,1.5542364953160777,0.7993129792470238,0.6503424496678878,-2.9647390454156213,-0.5248284556890852,-0.5332000173662623,1.1051413579813443,-1.1231293329827918,-1.1889017921141865,-0.4986741889383589,-1.939076134941174,-1.7599417502199284,-1.1040506455294605,-1.397607430746929,-0.3409958295753105,-0.34902468112583546,0.34626759446790123,0.4088923416382771,-1.0010265076938385,-0.6303790858660857
-1.0584935091009413,-3.5536965605994624,-0.44197179456242874,10.39970982413469,-1.7756991267718132,-3.1775591091739743,-2.3370253291651544,0.9383047992987692,1.68010084380188,-1.1257766989832958,-2.1424497030595657,-0.6194059499311904,-2.423452059033349,-2.404642484685321,10.688721057012545,0.7494840881335999,12.088084729636448,-2.037053614262214,4.797486874344322,0.8039118430464663,-0.7601967844906917,0.7653527553904558,-0.17473613591504905,-1.279992805100447,-2.6489922638727914,-0.39577405989002323,-2.022511824043014,1.5568972611333698,-2.013458270127147,-1.569567683718071,-3.2279336803318697,-1.284770409629477,-3.5814591366722097,3.109755196215574,1.7787415840867198,-0.4337668652846483,-1.9934033677656307,9.074085526997456,-2.234538815912903,-0.44329963651543447,6.7451121340770985,2.240902940305504,2.452743951238511,-4.111719880461269,-1.7432856570265363,-1.0099412155524312,2.340399473325932,-2.703763135526139,-2.5990205101034314,-0.8036563267292517,-4.451052807249056,-4.5256341171797425,-2.4951375896340777,-1.501803934407445,-0.9399875295693892,-1.1881543654481042,1.1376796778523868,1.58140316976089,-1.413928331586965,-1.95808502426699
-0.155398951873569,-0.5047957914753805,0.33855572577990234,25.502725811315038,-0.1991832027259285,-0.8272447846353369,-0.5626552523156387,2.3371361513864213,2.0263560200208564,-0.412924134538434,-0.5241919818156136,0.0995914919525227,-0.7903874879934885,-0.7711364757068194,8.022162647664274,1.071436280454766,11.493875638258373,-0.237838294927191,2.7828713380321095,1.054674107145336,0.10424506499761965,0.9313639796654141,0.6011956343630114,-0.17848190171107725,-0.34969689828066086,0.2692090288423443,-0.01462955558258161,1.5551971785276972,-0.16692437185022124,0.16781310279147177,-0.8436468460554606,0.0,-0.5079758888172612,1.6956686294954717,1.6948961513224208,0.50101324309559,-0.05278901654357515,9.705941132957284,-0.2562387125880573,0.5077386425068726,4.1693738797537305,1.4410544001625971,1.5064615961346912,-0.9028362660328265,-0.03296918921082781,-0.08696121664146972,3.62825550189734,-0.1095266968672024,-0.27262405746600094,0.08309426637110917,-0.2265646379824625,-0.5944428689502079,-0.16854509638914483,-0.9635958725696854,0.3446076677991763,0.2040318927574365,1.3269156681015137,1.6765820201386528,-0.29075754892627026,0.15382405178779468
y,AAP,-0.09882847705719455,2003-01-02,2008-01-02
