Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-12-12,1.9365439561697153,1.9935011313511775,1.851108193397522,1.851108193397522,8884800,0.0,0.0
1997-12-15,1.8795872367918491,1.8795872367918491,1.8226300477981567,1.8226300477981567,2830000,0.0,0.0
1997-12-16,1.8226306972218984,1.922305813476221,1.8226306972218984,1.9080665111541748,1315600,0.0,0.0
1997-12-17,1.8511093018659905,1.9935023250864514,1.8511093018659905,1.9080665111541748,1245600,0.0,0.0
1997-12-18,1.8795879065100827,1.9365451157982672,1.8226306972218984,1.9080665111541748,1242400,0.0,0.0
1997-12-19,1.8795874844426692,1.9650232791900633,1.8795874844426692,1.9650232791900635,464000,0.0,0.0
1997-12-22,1.9650235579047404,2.064698665914401,1.9080663533277913,2.0219807624816895,258000,0.0,0.0
1997-12-23,2.050459364770164,2.050459364770164,1.9935021601932148,2.0219807624816895,403600,0.0,0.0
1997-12-24,2.050459364770164,2.050459364770164,2.0219807624816895,2.0219807624816895,12000,0.0,0.0
1997-12-26,2.021980106014095,2.078937292098999,2.021980106014095,2.078937292098999,53200,0.0,0.0
1997-12-29,2.135894695917765,2.135894695917765,2.0219803121354847,2.0504589080810547,90400,0.0,0.0
1997-12-30,2.1074165693471127,2.1074165693471127,2.0219807624816895,2.0219807624816895,18400,0.0,0.0
1997-12-31,2.021980134216515,2.164373101414861,2.021980134216515,2.1074159145355225,306800,0.0,0.0
1998-01-02,2.1643731594085693,2.1643731594085693,2.1074159710030806,2.1643731594085693,66400,0.0,0.0
1998-01-05,2.1643728892008465,2.1643728892008465,2.0362192312876384,2.135894298553467,176800,0.0,0.0
1998-01-06,2.135894298553467,2.1643728892008465,2.050458526611328,2.135894298553467,890000,0.0,0.0
1998-01-07,2.2782892962686376,2.3067679124719955,2.10741759904849,2.1786141395568848,1619600,0.0,0.0
1998-01-08,2.1928518878089056,2.363723463482327,2.1643732918633356,2.3067662715911865,524800,0.0,0.0
1998-01-09,2.363722853506765,2.363722853506765,2.1358941447350284,2.2070906162261963,1054000,0.0,0.0
1998-01-12,2.19285228007879,2.2213308811187744,2.1358950779988217,2.2213308811187744,300000,0.0,0.0
1998-01-13,2.249808645829922,2.363723007644095,2.249808645829922,2.3352444171905518,420800,0.0,0.0
1998-01-14,2.335244867536757,2.363723463482327,2.249809079700046,2.3067662715911865,255600,0.0,0.0
1998-01-15,2.306766727566719,2.335245329141617,2.2782881259918213,2.2782881259918213,298800,0.0,0.0
1998-01-16,2.3067666842387275,2.3067666842387275,2.2213308811187744,2.2213308811187744,1328400,0.0,0.0
1998-01-20,2.264047941056693,2.363723007644095,2.221330055376378,2.3352444171905518,1277600,0.0,0.0
1998-01-21,2.392202624385221,2.7624244591115055,2.392202624385221,2.748185157775879,2745200,0.0,0.0
1998-01-22,2.705467161924943,2.705467161924943,2.563074153402577,2.6200313568115234,1191600,0.0,0.0
1998-01-23,2.904816786448161,2.961773978339301,2.5203557411829633,2.5630736351013184,3073600,0.0,0.0
1998-01-26,2.5915518005688987,2.5915518005688987,2.3637230708485557,2.3922016620635986,1843200,0.0,0.0
1998-01-27,2.39220218880232,2.4776379812595457,2.363723591316578,2.4491593837738037,1787200,0.0,0.0
1998-01-28,2.4491592763544436,2.648509450011201,2.4491592763544436,2.591552257537842,1597200,0.0,0.0
1998-01-29,2.62003100287054,2.933295579300713,2.5915524050132515,2.7624239921569824,1796800,0.0,0.0
1998-01-30,2.762423780499672,2.8478595675254352,2.762423780499672,2.7909023761749268,218400,0.0,0.0
1998-02-02,2.805141491889954,2.9617737579345707,2.7909021949768067,2.8478593826293945,1084400,0.0,0.0
1998-02-03,2.8478597857288475,2.9048169814434246,2.7339453942996936,2.7624239921569824,526000,0.0,0.0
1998-02-04,2.762423992156982,2.7909025900142708,2.762423992156982,2.7624239921569824,380800,0.0,0.0
1998-02-05,2.8193804438297563,3.047209166563474,2.762423263146327,2.96177339553833,1356800,0.0,0.0
1998-02-06,3.0187312661147696,3.0187312661147696,2.876338281864073,2.9190561771392822,606400,0.0,0.0
1998-02-09,2.9617740328949274,2.9617740328949274,2.8478596470143533,2.876338243484497,339200,0.0,0.0
1998-02-10,2.9048162951613916,2.9048162951613916,2.7909019306452585,2.819380521774292,392000,0.0,0.0
1998-02-11,2.847859476293836,3.218081208212035,2.819380881530898,3.1896026134490967,1722000,0.0,0.0
1998-02-12,3.146884721304689,3.218081208212035,3.0187310448714664,3.1896026134490967,1340400,0.0,0.0
1998-02-13,3.189602654410879,3.3035170349255534,3.1611240592822103,3.232320547103882,563200,0.0,0.0
1998-02-17,3.4743875997108327,3.4743875997108327,3.2465589046478276,3.246558904647827,2099600,0.0,0.0
1998-02-18,3.260799539089203,3.3035174369812013,3.08992794752121,3.132645845413208,774000,0.0,0.0
1998-02-19,3.16112441972855,3.16112441972855,3.018731427848886,3.1041672229766846,1023600,0.0,0.0
1998-02-20,3.118406295776367,3.175363488393287,3.1041669976221375,3.118406295776367,1050400,0.0,0.0
1998-02-23,3.1184065579289224,3.1896030546852905,3.0756886598751016,3.1468851566314697,780800,0.0,0.0
1998-02-24,3.1468851447105406,3.1896030426025392,3.1184065461158754,3.132645845413208,357200,0.0,0.0
1998-02-25,3.16112441972855,3.16112441972855,3.0756886246007515,3.1041672229766846,654000,0.0,0.0
1998-02-26,3.1041678271247344,3.1041678271247344,2.87633899577613,2.9332962036132812,1293600,0.0,0.0
1998-02-27,2.933296230991491,3.0187320435446416,2.933296230991491,2.9760141372680664,255600,0.0,0.0
1998-03-02,2.9332962036132812,2.9760141094911443,2.9048175996947054,2.9332962036132812,331200,0.0,0.0
1998-03-03,2.9617748075318566,2.9617748075318566,2.87633899577613,2.9332962036132812,191600,0.0,0.0
1998-03-04,2.933295436424784,2.933295436424784,2.7909024540740663,2.876338243484497,549200,0.0,0.0
1998-03-05,2.8620975613594055,2.8620975613594055,2.6769867738087973,2.7339439392089844,589600,0.0,0.0
1998-03-06,2.7339445544827368,2.7339445544827368,2.506115841609175,2.6485087871551514,501600,0.0,0.0
1998-03-09,2.6485094229380293,2.6769880188835993,2.506116443210178,2.5630736351013184,772000,0.0,0.0
1998-03-10,2.620031445755242,2.7766637604471316,2.563074240412737,2.748185157775879,636800,0.0,0.0
1998-03-11,2.790903031198602,2.8193816335577715,2.648510019402755,2.7054672241210938,275200,0.0,0.0
1998-03-12,2.7624244288394326,2.7624244288394326,2.591552814684416,2.7054672241210938,157600,0.0,0.0
1998-03-13,2.7339445544827368,2.7766624381465292,2.620030198045956,2.6485087871551514,242800,0.0,0.0
1998-03-16,2.648508787155151,2.6769873762643464,2.4491586633907847,2.6485087871551514,487200,0.0,0.0
1998-03-17,2.62003100287054,2.762423992156982,2.5915524050132515,2.7624239921569824,402800,0.0,0.0
1998-03-18,2.7197059628987073,2.876338243484497,2.6485094717233486,2.876338243484497,335600,0.0,0.0
1998-03-19,2.8478603918575542,2.990253411450432,2.8336210898982666,2.9332962036132812,210000,0.0,0.0
1998-03-20,2.9048164340033047,2.9617736189837616,2.847859249022848,2.9475343227386475,219200,0.0,0.0
1998-03-23,2.9332951641082765,2.9332951641082765,2.812261140346527,2.8478593826293945,362800,0.0,0.0
1998-03-24,2.847859112903325,2.8763377040323586,2.819380521774292,2.819380521774292,192800,0.0,0.0
1998-03-25,2.847860235916941,2.8905781394556946,2.7054672241210938,2.7054672241210938,62400,0.0,0.0
1998-03-26,2.7624245801018277,3.075689223206159,2.7339459761832523,2.9332962036132812,229200,0.0,0.0
1998-03-27,3.0187320527576262,3.0187320527576262,2.8763390314011343,2.990253448486328,197600,0.0,0.0
1998-03-30,2.9332948051966152,2.9902519858800445,2.9048162148549004,2.96177339553833,167600,0.0,0.0
1998-03-31,2.976013224079924,3.132645499031499,2.976013224079924,3.018731117248535,339200,0.0,0.0
1998-04-01,2.990251647101508,3.2465589311387806,2.990251647101508,3.0756874084472656,484800,0.0,0.0
1998-04-02,3.047210657028925,3.1041678655715215,2.933296239943731,2.990253448486328,482000,0.0,0.0
1998-04-03,2.990252829472953,3.132645821352617,2.96177423109702,3.1041672229766846,660800,0.0,0.0
1998-04-06,3.1326453964989467,3.246559774553454,3.10416680198532,3.1611239910125732,568800,0.0,0.0
1998-04-07,3.161123169793023,3.1896017569082757,3.0472088213320134,3.0756874084472656,480800,0.0,0.0
1998-04-08,3.0756874084472656,3.1326445826777705,3.018730234216761,3.0756874084472656,213600,0.0,0.0
1998-04-09,3.0756886482238768,3.132645845413208,3.0756886482238768,3.132645845413208,242000,0.0,0.0
1998-04-13,3.1041672468185424,3.132645845413208,3.018731451034546,3.132645845413208,376000,0.0,0.0
1998-04-14,3.075688234397343,3.232320505593504,3.075688234397343,3.1896026134490967,656400,0.0,0.0
1998-04-15,3.246559648928435,3.303516835751741,3.189602462105129,3.275038242340088,588800,0.0,0.0
1998-04-16,3.218081208212035,3.2750383977379114,3.161124018686158,3.1896026134490967,180000,0.0,0.0
1998-04-17,3.218081208212035,3.246559802974973,3.1896026134490962,3.1896026134490967,108400,0.0,0.0
1998-04-20,3.16112441972855,3.189603018104483,3.0472100262248185,3.1041672229766846,276400,0.0,0.0
1998-04-21,3.132645821352617,3.189603018104483,3.1041672229766846,3.1041672229766846,318800,0.0,0.0
1998-04-22,3.1896026134490962,3.1896026134490962,3.0187310448714664,3.1896026134490967,426400,0.0,0.0
1998-04-23,3.346235066244047,3.474388749632117,2.9332954197713774,3.118406295776367,1376000,0.0,0.0
1998-04-24,3.132645845413208,3.1896030426025392,3.0756886482238768,3.132645845413208,332000,0.0,0.0
1998-04-27,3.1041678271247344,3.1326464310433098,2.8478603918575542,2.9332962036132812,478000,0.0,0.0
1998-04-28,2.9048164340033047,2.9617736189837616,2.733944879061934,2.9475343227386475,425600,0.0,0.0
1998-04-29,2.9902523517608643,2.9902523517608643,2.8478593826293945,2.8478593826293945,76000,0.0,0.0
1998-04-30,2.9048170343451543,3.1041672229766846,2.9048170343451543,3.1041672229766846,354400,0.0,0.0
1998-05-01,3.0756874084472656,3.0756874084472656,3.018730234216761,3.0756874084472656,105600,0.0,0.0
1998-05-04,3.075689261300223,3.1041678655715215,2.990253448486328,2.990253448486328,184400,0.0,0.0
1998-05-05,2.9902519858800445,3.047209166563474,2.96177339553833,2.96177339553833,104000,0.0,0.0
1998-05-06,3.018732015369008,3.018732015369008,2.9048175996947054,2.9332962036132812,69600,0.0,0.0
1998-05-07,2.9617740593704522,2.9617740593704522,2.9048168659210205,2.9048168659210205,107200,0.0,0.0
1998-05-08,2.9048168659210205,3.018731252819884,2.8620989708339466,2.9048168659210205,78800,0.0,0.0
1998-05-11,2.9332940181096396,2.9332940181096396,2.7339439392089844,2.7339439392089844,248800,0.0,0.0
1998-05-12,2.819380521774292,2.847859112903325,2.7624233395162254,2.819380521774292,327600,0.0,0.0
1998-05-13,2.762423992156982,2.819381187871559,2.7339453942996936,2.7624239921569824,154000,0.0,0.0
1998-05-14,2.733945856440253,2.790903061782758,2.705467253769,2.748185157775879,120400,0.0,0.0
1998-05-15,2.790902513138791,2.790902513138791,2.5915523336288775,2.676988124847412,278000,0.0,0.0
1998-05-18,2.6769885602204697,2.705467161924943,2.6200313568115234,2.6200313568115234,189200,0.0,0.0
1998-05-19,2.7054659653735413,2.7054659653735413,2.6057909034913584,2.6485087871551514,311200,0.0,0.0
1998-05-20,2.6485090831230425,2.6485090831230425,2.4206803447898775,2.477637529373169,434400,0.0,0.0
1998-05-21,2.506115474058001,2.563072643922956,2.4491583041930465,2.5345940589904785,608800,0.0,0.0
1998-05-22,2.5345940589904785,2.5915512288554328,2.52035476652424,2.5345940589904785,231600,0.0,0.0
1998-05-26,2.5345956072749862,2.5345956072749862,2.3637239933013916,2.3637239933013916,501200,0.0,0.0
1998-05-27,2.363723007644095,2.392201598097638,2.221330055376378,2.3352444171905518,332800,0.0,0.0
1998-05-28,2.3922016620635986,2.4206802532786416,2.335244479633513,2.3922016620635986,49600,0.0,0.0
1998-05-29,2.420679719260569,2.5345940589904785,2.392201134328092,2.5345940589904785,1061200,0.0,0.0
