Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-08-28,5.449011037178261,5.467174476589947,5.449011037178261,5.459908962249756,42900,0.0,0
2002-08-29,5.459908962249756,5.459908962249756,5.449011037178261,5.459908962249756,14300,0.0,0
2002-08-30,5.4599052195313,5.4599052195313,5.452640056610107,5.452640056610107,9500,0.0,0
2002-09-03,5.459912118229932,5.459912118229932,5.449014186859131,5.449014186859131,4300,0.0,0
2002-09-04,5.449011037178261,5.459908962249756,5.449011037178261,5.459908962249756,15600,0.0,0
2002-09-05,5.467172072079772,5.478069992358266,5.449008640656523,5.474437236785889,22900,0.0,0
2002-09-06,5.474438932907814,5.478071689605713,5.452643085597912,5.478071689605713,17200,0.0,0
2002-09-09,5.452640056610107,5.478068646492111,5.452640056610107,5.452640056610107,28900,0.0,0
2002-09-10,5.478068632906069,5.539824076556537,5.456272797757994,5.467170715332031,28900,0.0,0
2002-09-11,5.4635369857746685,5.4962310791015625,5.452639070145201,5.4962310791015625,12200,0.0,0
2002-09-12,5.45627281128998,5.499864828132796,5.452640056610107,5.452640056610107,18400,0.0,0
2002-09-13,5.474435878235205,5.474435878235205,5.45264004308713,5.467170715332031,16800,0.0,0
2002-09-16,5.45264004308713,5.485334142247797,5.449007288416267,5.467170715332031,5600,0.0,0
2002-09-17,5.459905205990304,5.467170715332031,5.45264004308713,5.467170715332031,9200,0.0,0
2002-09-18,5.467179036292397,5.503505598973829,5.452648341932008,5.463546276092529,9000,0.0,0
2002-09-19,5.485334155851858,5.521660663334926,5.452640056610107,5.452640056610107,20700,0.0,0
2002-09-20,5.452641834718339,5.5034990310668945,5.452641834718339,5.5034990310668945,8400,0.0,0
2002-09-23,5.503501783425528,5.5398286673608075,5.4853386878967285,5.4853386878967285,18700,0.0,0
2002-09-24,5.459909602900285,5.539828537825892,5.449011676550058,5.521665096282959,30800,0.0,0
2002-09-25,5.492603330941319,5.514399528503418,5.492603330941319,5.514399528503418,2300,0.0,0
2002-09-26,5.485336991634822,5.485336991634822,5.467173555283965,5.481704235076904,4800,0.0,0
2002-09-27,5.456272563384853,5.503496986323351,5.456272563384853,5.49986457824707,10200,0.0,0
2002-09-30,5.452645537630344,5.485339669736361,5.449012779298808,5.470808982849121,186600,0.0,0
2002-10-01,5.467177636769793,5.5216676400627875,5.449014186859131,5.449014186859131,27100,0.0,0
2002-10-02,5.4853386878967285,5.4853386878967285,5.4853386878967285,5.4853386878967285,2400,0.0,0
2002-10-03,5.485336342413388,5.488968752102656,5.45627498626709,5.45627498626709,5100,0.0,0
2002-10-04,5.45264004308713,5.536191321885674,5.449007288416267,5.467170715332031,15400,0.0,0
2002-10-07,5.449007288416267,5.503497222725008,5.449007288416267,5.467170715332031,20000,0.0,0
2002-10-08,5.46717524592909,5.503501783425528,5.44901180396145,5.4853386878967285,19900,0.0,0
2002-10-09,5.449014186859131,5.5035041901521256,5.449014186859131,5.449014186859131,31800,0.0,0
