Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-26,98.04504541357102,100.98639677597814,94.12324359702816,94.9056396484375,6162200,0.0,0
2020-06-29,93.57419103502652,95.47136021533248,92.2701901734124,93.642822265625,310300,0.0,0
2020-06-30,95.10369571050009,95.10369571050009,92.11331878111378,94.12324523925781,277600,0.0,0
2020-07-01,94.95662361586342,94.9762368135992,93.75067376362615,94.21147918701172,611700,0.0,0
2020-07-02,96.9841928024908,98.70390066491308,95.00564609203285,97.06459045410156,1038200,0.0,0
2020-07-06,99.08432248918508,99.08432248918508,94.61347072230635,94.95662689208984,234700,0.0,0
2020-07-07,94.85858309268951,94.85858309268951,93.58694170390179,94.12324523925781,456300,0.0,0
2020-07-08,93.11337456649333,93.11337456649333,91.7995671565466,92.63785552978516,306500,0.0,0
2020-07-09,91.37798286258352,91.93487951998658,89.62886253599929,90.54460144042969,224300,0.0,0
2020-07-10,90.98580723946729,94.81936471404256,90.47596880259307,94.56444549560547,175700,0.0,0
2020-07-13,95.83903512290985,99.08432384183375,94.5350341796875,94.5350341796875,162800,0.0,0
2020-07-14,95.69196314668582,96.99596405029297,95.50568264634434,96.99596405029297,93800,0.0,0
2020-07-15,97.7509063819091,98.4274195826889,95.94688115348734,96.03511810302734,186000,0.0,0
2020-07-16,96.0057059708286,96.40769424459798,94.0251993592813,94.73112487792969,58800,0.0,0
2020-07-17,94.75073381922975,98.04504803150789,94.3487530120272,96.62339782714844,317200,0.0,0
2020-07-20,96.68221515463132,97.8097346178196,95.94687734997501,97.37833404541016,160600,0.0,0
2020-07-21,98.48624417600315,98.95686368075657,96.89007246779676,98.56468200683594,809200,0.0,0
2020-07-22,98.56468298127777,99.02549589167201,97.30970759651927,98.61370849609375,547500,0.0,0
2020-07-23,100.27066679976173,100.27066679976173,98.01563519511953,98.31957244873047,1800,0.0,0
2020-07-24,98.33917950002662,99.95691669866453,97.66266632080078,97.66266632080078,128400,0.0,0
2020-07-27,98.47644352724068,99.76083119613722,95.40958871942276,95.54489135742188,220000,0.0,0
2020-07-28,95.5448897953689,96.29003420403372,95.05466458866051,95.13310241699219,276200,0.0,0
2020-07-29,94.57424579837128,96.67240908062197,94.15265182220448,96.5939712524414,53700,0.0,0
2020-07-30,95.83903291856984,99.95692187796091,95.49587675199449,97.35873413085938,393700,0.0,0
2020-07-31,95.83902748088884,98.35878473283907,95.73117733747813,98.29015350341797,2086200,0.0,0
2020-08-03,98.2411326283403,98.2411326283403,95.63313830698534,96.00570678710938,155700,0.0,0
2020-08-04,96.16257991532851,97.30970512252205,95.54489135742188,95.54489135742188,1070200,0.0,0
2020-08-05,95.48998656087525,95.48998656087525,94.08402249737986,94.16246032714844,33000,0.0,0
2020-08-06,94.76053898841656,95.9762954711914,93.97617562390435,95.9762954711914,237700,0.0,0
2020-08-07,95.3978277358325,96.29984031636283,95.26056527706669,95.76058959960938,195300,0.0,0
2020-08-10,95.76059033337617,96.26062213999334,95.15271586282496,96.12335968017578,188400,0.0,0
2020-08-11,96.00570315687385,96.87830343067048,95.5154779477637,95.88805389404297,30800,0.0,0
2020-08-12,96.52534453943146,97.4861892789955,95.85863792918627,96.99596405029297,179000,0.0,0
