Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-09-20,17.90171970344622,17.90171970344622,17.176810829685497,17.327096939086914,3535500,0.0,0
2012-09-21,17.150290836770854,17.53926698500824,17.150290836770854,17.371299743652344,262000,0.0,0
2012-09-24,17.415502736451085,17.68955331200103,17.256376051885255,17.282896041870117,179100,0.0,0
2012-09-25,17.106089729860216,17.415502536727132,17.053048064334618,17.371299743652344,154000,0.0,0
2012-09-26,17.39781989690398,17.450861557787565,17.06188544359194,17.21217155456543,151400,0.0,0
2012-09-27,17.212170024001146,17.212170024001146,17.026523384334922,17.0618839263916,134700,0.0,0
2012-09-28,17.000006991442575,17.362461512420982,17.000006991442575,17.20333480834961,101200,0.0,0
2012-10-01,17.06188546180581,17.415501031177868,17.06188546180581,17.265214920043945,64200,0.0,0
2012-10-02,17.282892436234366,17.282892436234366,17.159128012354206,17.256372451782227,46800,0.0,0
2012-10-03,17.282890505809352,17.335933841116546,17.097243890725043,17.22100830078125,31800,0.0,0
2012-10-04,17.327091198761703,17.327091198761703,17.185645693968826,17.300569534301758,87900,0.0,0
2012-10-05,17.415501031177868,17.415501031177868,17.212171572939738,17.265214920043945,90300,0.0,0
2012-10-08,17.265220642222218,17.380144560042346,17.13261391667611,17.27406120300293,75000,0.0,0
2012-10-09,17.300577580304175,17.406662601317645,17.1326103329346,17.185653686523438,42900,0.0,0
2012-10-10,17.22985307002694,17.23869362807333,17.017684735405723,17.079566955566406,57000,0.0,0
2012-10-11,17.2033300498919,17.380137824658085,16.549143981119265,16.849716186523438,120400,0.0,0
2012-10-12,16.75247493937139,17.08840771833858,16.61102938126267,17.026525497436523,278500,0.0,0
2012-10-15,17.13261627185507,17.159137957843075,16.885087280626188,17.07073402404785,35400,0.0,0
2012-10-16,17.09724636874532,17.15028802557658,16.867396940924706,17.044204711914062,24700,0.0,0
2012-10-17,17.044205835781657,17.327096939086914,17.017684162535296,17.327096939086914,20300,0.0,0
2012-10-18,17.318256183113064,17.40666007342508,17.176810633079423,17.388978958129883,39000,0.0,0
2012-10-19,17.335935769338484,17.609986287586278,17.238691329956055,17.238691329956055,104600,0.0,0
2012-10-22,17.2386938345996,17.2386938345996,17.017684939284223,17.026525497436523,86200,0.0,0
2012-10-23,16.867397512295497,17.000002501947474,16.805515296202167,16.823196411132812,43900,0.0,0
2012-10-24,16.88508224176246,16.88508224176246,16.79667833434882,16.867401123046875,41600,0.0,0
2012-10-25,16.964644081067302,16.964644081067302,16.593349051882573,16.73479461669922,51200,0.0,0
2012-10-26,16.699432380075173,16.97348463726268,16.699432380075173,16.725954055786133,17500,0.0,0
2012-10-31,16.743634971123694,16.796676635742188,16.531466626485592,16.796676635742188,48000,0.0,0
2012-11-01,16.70827273726862,16.832038869597266,16.70827273726862,16.796676635742188,27600,0.0,0
2012-11-02,16.823196592085417,16.876238251283947,16.522624379687173,16.717111587524414,64700,0.0,0
2012-11-05,16.708267712451327,17.495060317466855,16.708267712451327,17.335933685302734,50200,0.0,0
2012-11-06,17.132608428517823,17.17681121826172,16.929280654187956,17.17681121826172,50500,0.0,0
2012-11-07,17.008845880222392,17.327099257098595,17.008845880222392,17.185653686523438,119800,0.0,0
2012-11-08,17.203329482473578,17.238691710726023,17.0618839417915,17.097246170043945,92800,0.0,0
2012-11-09,17.07956467866256,17.238691329956055,17.07956467866256,17.238691329956055,8900,0.0,0
2012-11-12,17.221012327779356,17.23869344368301,17.0618856569745,17.19449234008789,16700,0.0,0
2012-11-13,17.05304469422285,17.238691329956055,17.05304469422285,17.238691329956055,6600,0.0,0
2012-11-14,17.212169840737022,17.23869151162003,17.053044873930453,17.150287628173828,72400,0.0,0
2012-11-15,17.19449234008789,17.221012327779356,17.070726214926328,17.19449234008789,31100,0.0,0
2012-11-16,17.221012718294997,17.221012718294997,17.026525497436523,17.026525497436523,15600,0.0,0
2012-11-19,17.061886644998786,17.061886644998786,16.55798661571278,16.796676635742188,33800,0.0,0
2012-11-20,16.75247676904754,16.75247676904754,16.363500598683242,16.381181716918945,19400,0.0,0
2012-11-21,16.469583928533684,16.867400657841067,16.204373899771586,16.3458194732666,92400,0.0,0
2012-11-23,16.142491672138046,16.41654226001411,16.142491672138046,16.3458194732666,18300,0.0,0
2012-11-26,16.142491875570663,16.593350279079477,16.142491875570663,16.26625633239746,22400,0.0,0
