Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-22,9.8100004196167,9.8100004196167,9.739999771118164,9.75,13200,0,0
2020-07-23,9.800000190734863,9.800000190734863,9.75,9.760000228881836,59000,0,0
2020-07-24,9.75,9.880000114440918,9.75,9.8100004196167,23200,0,0
2020-07-27,9.800000190734863,9.810999870300293,9.800000190734863,9.810999870300293,25700,0,0
2020-07-28,9.8100004196167,9.8100004196167,9.800000190734863,9.800000190734863,600,0,0
2020-07-29,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,400,0,0
2020-07-30,9.800000190734863,9.904999732971191,9.800000190734863,9.800000190734863,18800,0,0
2020-07-31,9.800000190734863,9.8100004196167,9.75,9.770000457763672,74100,0,0
2020-08-03,9.920000076293945,9.920000076293945,9.779999732971191,9.779999732971191,1200,0,0
2020-08-04,9.805000305175781,9.8100004196167,9.779999732971191,9.779999732971191,16100,0,0
2020-08-05,9.770000457763672,9.800000190734863,9.770000457763672,9.800000190734863,1400,0,0
2020-08-06,9.779999732971191,9.779999732971191,9.770000457763672,9.770000457763672,1100,0,0
2020-08-07,9.800000190734863,9.8100004196167,9.770000457763672,9.800000190734863,18400,0,0
2020-08-10,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,600,0,0
2020-08-11,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,2900,0,0
2020-08-12,9.864999771118164,9.864999771118164,9.864999771118164,9.864999771118164,200,0,0
2020-08-13,9.864999771118164,9.864999771118164,9.864999771118164,9.864999771118164,0,0,0
2020-08-14,9.789999961853027,9.949999809265137,9.789999961853027,9.949999809265137,5900,0,0
2020-08-17,9.949999809265137,9.949999809265137,9.819999694824219,9.819999694824219,3700,0,0
2020-08-18,9.859999656677246,9.859999656677246,9.850000381469727,9.850000381469727,1300,0,0
2020-08-19,9.800000190734863,9.800000190734863,9.789999961853027,9.789999961853027,200,0,0
2020-08-20,9.800000190734863,9.800000190734863,9.75,9.770000457763672,10200,0,0
2020-08-21,9.789999961853027,9.8100004196167,9.788999557495117,9.8100004196167,8500,0,0
2020-08-24,9.789999961853027,9.8100004196167,9.770000457763672,9.770000457763672,32400,0,0
2020-08-25,9.850000381469727,9.850000381469727,9.770000457763672,9.8100004196167,4100,0,0
2020-08-26,9.8100004196167,9.8100004196167,9.8100004196167,9.8100004196167,500,0,0
2020-08-27,9.8100004196167,9.8100004196167,9.8100004196167,9.8100004196167,0,0,0
2020-08-28,9.770000457763672,9.8100004196167,9.75,9.75,15600,0,0
2020-08-31,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,2300,0,0
